Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
44,No,Travel_Rarely,Research & Development,28,Life Sciences,1,1523,4,Male,Research Director,1,Married,16328,3,No,24,4,20,14
39,No,Travel_Rarely,Research & Development,6,Life Sciences,1,1525,2,Female,Manufacturing Director,2,Single,8376,4,No,9,3,2,2
46,No,Travel_Rarely,Sales,3,Life Sciences,1,1527,3,Female,Manager,2,Married,16606,8,No,23,4,13,5
35,No,Travel_Rarely,Research & Development,16,Life Sciences,1,1529,4,Female,Healthcare Representative,2,Single,8606,1,No,11,1,11,3
23,No,Travel_Rarely,Research & Development,20,Life Sciences,1,1533,1,Male,Laboratory Technician,3,Single,2272,0,No,5,3,4,1
40,Yes,Travel_Rarely,Research & Development,9,Life Sciences,1,1534,4,Male,Laboratory Technician,1,Single,2018,3,No,15,1,5,1
34,No,Travel_Rarely,Sales,1,Technical Degree,1,1535,4,Male,Sales Executive,3,Married,7083,1,Yes,10,3,10,8
31,Yes,Travel_Frequently,Research & Development,3,Life Sciences,1,1537,4,Female,Research Scientist,3,Single,4084,1,No,7,1,7,7
50,No,Travel_Frequently,Research & Development,22,Medical,1,1539,3,Male,Research Director,4,Single,14411,1,Yes,32,3,32,13
34,No,Travel_Rarely,Sales,7,Technical Degree,1,1541,2,Male,Sales Representative,3,Married,2308,0,Yes,12,3,11,5
42,No,Travel_Rarely,Research & Development,2,Medical,1,1542,3,Male,Laboratory Technician,2,Married,4841,4,No,4,3,1,0
37,No,Travel_Rarely,Research & Development,13,Medical,1,1543,1,Male,Research Scientist,4,Married,4285,1,No,10,3,10,3
29,No,Travel_Rarely,Research & Development,8,Other,1,1544,3,Female,Healthcare Representative,1,Married,9715,3,No,9,3,7,0
33,No,Travel_Rarely,Research & Development,25,Life Sciences,1,1545,4,Male,Manufacturing Director,2,Single,4320,1,No,5,3,5,0
45,No,Travel_Rarely,Research & Development,28,Technical Degree,1,1546,4,Male,Research Scientist,4,Married,2132,4,No,8,3,5,0
42,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1547,4,Male,Healthcare Representative,4,Married,10124,2,Yes,24,1,20,13
40,No,Travel_Rarely,Sales,9,Medical,1,1548,1,Male,Sales Executive,1,Married,5473,0,No,9,4,8,7
33,No,Travel_Rarely,Research & Development,28,Life Sciences,1,1549,2,Male,Laboratory Technician,3,Married,5207,1,Yes,15,3,15,5
40,No,Travel_Rarely,Human Resources,6,Medical,1,1550,3,Male,Manager,4,Single,16437,1,Yes,21,3,21,7
24,No,Travel_Rarely,Research & Development,21,Technical Degree,1,1551,3,Male,Laboratory Technician,1,Divorced,2296,0,No,2,3,1,0
40,No,Non-Travel,Research & Development,8,Life Sciences,1,1552,4,Male,Healthcare Representative,4,Divorced,4069,3,Yes,8,3,2,2
45,No,Travel_Rarely,Research & Development,1,Technical Degree,1,1553,1,Male,Healthcare Representative,2,Divorced,7441,1,No,10,3,10,7
35,No,Travel_Rarely,Sales,28,Life Sciences,1,1554,2,Female,Sales Representative,3,Married,2430,0,No,6,3,5,4
32,No,Travel_Rarely,Research & Development,5,Life Sciences,1,1555,4,Female,Research Scientist,2,Married,5878,3,No,12,3,7,2
36,No,Travel_Rarely,Sales,2,Life Sciences,1,1556,3,Male,Sales Representative,4,Single,2644,3,Yes,7,2,3,1
48,No,Travel_Rarely,Sales,16,Life Sciences,1,1557,3,Female,Sales Executive,3,Divorced,6439,8,No,18,3,8,7
29,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1558,3,Male,Research Scientist,3,Married,2451,6,No,5,2,1,0
33,No,Travel_Rarely,Sales,8,Life Sciences,1,1560,1,Male,Sales Executive,1,Married,6392,2,No,8,1,2,2
30,Yes,Travel_Rarely,Sales,1,Life Sciences,1,1562,2,Male,Sales Executive,1,Married,9714,1,No,10,3,10,6
38,No,Travel_Frequently,Human Resources,10,Human Resources,1,1563,3,Male,Human Resources,3,Married,6077,3,No,10,3,6,1
35,No,Travel_Rarely,Research & Development,1,Medical,1,1564,4,Male,Laboratory Technician,1,Single,2450,1,No,3,3,3,1
30,No,Travel_Rarely,Sales,29,Technical Degree,1,1568,3,Male,Sales Executive,2,Married,9250,3,No,9,3,4,1
35,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,1569,1,Female,Laboratory Technician,1,Divorced,2074,1,Yes,1,3,1,0
53,Yes,Travel_Rarely,Research & Development,2,Technical Degree,1,1572,3,Female,Manufacturing Director,4,Married,10169,0,No,34,3,33,1
38,Yes,Travel_Rarely,Research & Development,2,Medical,1,1573,3,Male,Manufacturing Director,2,Married,4855,4,No,7,3,5,1
32,No,Non-Travel,Research & Development,1,Technical Degree,1,1574,4,Male,Research Scientist,1,Married,4087,4,No,9,2,6,1
48,No,Travel_Rarely,Research & Development,15,Other,1,1576,3,Female,Research Scientist,1,Married,2367,8,No,10,2,8,7
34,No,Travel_Rarely,Research & Development,7,Medical,1,1577,1,Male,Research Scientist,4,Single,2972,1,No,1,1,1,0
55,No,Travel_Rarely,Sales,26,Marketing,1,1578,3,Male,Manager,4,Married,19586,1,No,36,3,36,2
34,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1580,2,Male,Research Scientist,4,Married,5484,9,No,9,2,2,2
26,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1581,1,Female,Research Scientist,4,Married,2061,1,No,1,3,1,0
38,No,Travel_Rarely,Sales,14,Life Sciences,1,1582,3,Male,Sales Executive,2,Married,9924,0,No,10,3,9,7
38,No,Travel_Rarely,Sales,16,Life Sciences,1,1583,2,Female,Sales Executive,2,Single,4198,2,No,8,4,3,1
36,No,Travel_Rarely,Sales,1,Life Sciences,1,1585,2,Female,Sales Executive,3,Single,6815,6,No,15,3,1,0
29,No,Travel_Rarely,Research & Development,3,Medical,1,1586,2,Male,Laboratory Technician,1,Single,4723,1,Yes,10,3,10,1
35,No,Travel_Rarely,Research & Development,10,Medical,1,1587,1,Female,Healthcare Representative,3,Single,6142,3,Yes,10,3,5,0
39,No,Travel_Rarely,Sales,6,Medical,1,1588,4,Male,Sales Executive,3,Married,8237,2,No,11,3,7,7
29,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1590,1,Male,Healthcare Representative,4,Divorced,8853,1,No,6,4,6,1
50,No,Travel_Rarely,Sales,9,Marketing,1,1591,3,Male,Manager,3,Married,19331,4,Yes,27,3,1,0
23,No,Travel_Rarely,Research & Development,10,Technical Degree,1,1592,4,Male,Research Scientist,3,Married,2073,2,No,4,3,2,2
36,No,Travel_Frequently,Research & Development,6,Life Sciences,1,1594,1,Male,Laboratory Technician,1,Married,5562,3,Yes,9,3,3,0
42,No,Travel_Rarely,Research & Development,9,Other,1,1595,4,Male,Manager,4,Single,19613,8,No,24,3,1,0
35,No,Travel_Rarely,Research & Development,28,Life Sciences,1,1596,2,Male,Laboratory Technician,3,Married,3407,1,No,10,2,10,6
34,No,Travel_Frequently,Research & Development,10,Technical Degree,1,1597,4,Male,Healthcare Representative,3,Married,5063,1,No,8,2,8,7
40,No,Travel_Rarely,Sales,14,Life Sciences,1,1598,4,Female,Sales Executive,1,Married,4639,1,No,5,3,5,1
43,No,Travel_Rarely,Research & Development,27,Technical Degree,1,1599,4,Male,Laboratory Technician,2,Divorced,4876,5,No,8,3,6,0
35,No,Travel_Rarely,Research & Development,7,Life Sciences,1,1601,3,Male,Laboratory Technician,4,Married,2690,1,No,1,2,1,0
46,No,Travel_Rarely,Sales,1,Life Sciences,1,1602,4,Male,Manager,1,Single,17567,1,No,27,1,26,0
28,Yes,Travel_Rarely,Research & Development,24,Medical,1,1604,3,Male,Laboratory Technician,2,Married,2408,1,Yes,1,3,1,0
22,No,Non-Travel,Research & Development,26,Other,1,1605,2,Female,Research Scientist,3,Married,2814,1,Yes,4,2,4,1
50,No,Travel_Frequently,Research & Development,20,Medical,1,1606,2,Male,Healthcare Representative,3,Married,11245,2,Yes,32,3,30,12
32,No,Travel_Rarely,Research & Development,5,Other,1,1607,2,Female,Research Scientist,4,Married,3312,3,No,6,3,3,0
44,No,Travel_Rarely,Research & Development,7,Medical,1,1608,2,Female,Research Director,4,Divorced,19049,0,Yes,23,2,22,1
30,No,Travel_Rarely,Research & Development,7,Medical,1,1609,2,Male,Research Scientist,2,Married,2141,1,No,6,2,6,1
45,No,Travel_Rarely,Research & Development,5,Medical,1,1611,3,Female,Laboratory Technician,1,Single,5769,1,Yes,10,3,10,1
45,No,Non-Travel,Sales,26,Marketing,1,1612,1,Male,Sales Executive,1,Married,4385,1,No,10,3,10,4
31,No,Travel_Frequently,Sales,2,Other,1,1613,4,Male,Sales Executive,1,Single,5332,7,No,10,3,5,0
36,No,Travel_Rarely,Research & Development,12,Life Sciences,1,1614,3,Female,Manufacturing Director,3,Married,4663,9,Yes,7,3,3,1
34,No,Travel_Frequently,Research & Development,10,Life Sciences,1,1615,3,Male,Manufacturing Director,4,Divorced,4724,1,No,9,3,9,7
49,No,Travel_Rarely,Research & Development,25,Life Sciences,1,1617,3,Female,Laboratory Technician,1,Married,3211,1,No,10,2,9,1
39,No,Travel_Rarely,Research & Development,10,Medical,1,1618,2,Male,Manufacturing Director,1,Married,5377,2,No,10,3,7,7
27,No,Travel_Rarely,Research & Development,19,Other,1,1619,4,Male,Laboratory Technician,1,Divorced,4066,1,No,7,3,7,0
35,No,Travel_Rarely,Research & Development,18,Life Sciences,1,1621,2,Male,Research Scientist,1,Married,5208,1,No,16,3,16,1
28,No,Travel_Rarely,Research & Development,27,Medical,1,1622,2,Female,Manufacturing Director,1,Divorced,4877,0,No,6,2,5,0
21,No,Travel_Rarely,Research & Development,5,Medical,1,1623,3,Male,Research Scientist,4,Single,3117,1,No,3,3,2,2
18,Yes,Travel_Frequently,Sales,3,Medical,1,1624,2,Female,Sales Representative,4,Single,1569,1,Yes,0,4,0,0
47,No,Travel_Rarely,Human Resources,26,Life Sciences,1,1625,4,Female,Manager,3,Married,19658,3,No,27,3,5,1
39,No,Travel_Rarely,Research & Development,3,Medical,1,1627,3,Male,Laboratory Technician,3,Divorced,3069,0,No,11,3,10,0
40,No,Travel_Rarely,Research & Development,15,Life Sciences,1,1628,1,Female,Manufacturing Director,3,Married,10435,1,No,18,3,18,14
35,No,Non-Travel,Research & Development,8,Life Sciences,1,1630,3,Female,Healthcare Representative,3,Married,4148,1,No,15,3,14,2
37,No,Travel_Rarely,Research & Development,19,Life Sciences,1,1631,3,Male,Manufacturing Director,3,Married,5768,3,No,9,2,4,0
39,No,Travel_Frequently,Research & Development,4,Medical,1,1633,1,Female,Manufacturing Director,3,Single,5042,0,No,10,1,9,3
45,No,Travel_Rarely,Research & Development,2,Other,1,1635,4,Female,Manufacturing Director,4,Divorced,5770,1,No,10,3,10,3
38,No,Travel_Rarely,Research & Development,2,Medical,1,1638,4,Female,Manufacturing Director,3,Married,7756,3,Yes,10,4,5,0
35,Yes,Travel_Rarely,Sales,10,Medical,1,1639,4,Male,Sales Executive,1,Married,10306,9,No,15,3,13,6
37,No,Travel_Rarely,Research & Development,10,Medical,1,1640,2,Female,Research Scientist,2,Married,3936,1,No,8,1,8,7
40,No,Travel_Rarely,Research & Development,16,Life Sciences,1,1641,3,Female,Manufacturing Director,4,Single,7945,6,Yes,18,2,4,3
44,No,Travel_Frequently,Human Resources,1,Human Resources,1,1642,1,Male,Human Resources,4,Married,5743,4,Yes,14,3,10,0
48,No,Travel_Frequently,Research & Development,4,Medical,1,1644,3,Male,Manager,4,Married,15202,2,No,23,3,2,2
35,Yes,Travel_Rarely,Sales,15,Medical,1,1645,1,Male,Sales Executive,4,Divorced,5440,6,Yes,7,2,2,2
24,No,Travel_Frequently,Research & Development,2,Technical Degree,1,1646,1,Female,Research Scientist,4,Single,3760,1,Yes,6,3,6,1
27,No,Travel_Rarely,Research & Development,8,Medical,1,1647,2,Female,Research Scientist,3,Married,3517,7,No,5,3,3,0
27,No,Travel_Frequently,Research & Development,2,Medical,1,1648,4,Male,Research Scientist,4,Single,2580,2,No,6,2,4,1
40,Yes,Travel_Rarely,Research & Development,7,Life Sciences,1,1649,1,Male,Laboratory Technician,1,Single,2166,3,Yes,10,1,4,0
29,No,Travel_Rarely,Sales,10,Medical,1,1650,3,Male,Sales Executive,3,Single,5869,9,No,8,3,5,1
36,No,Travel_Rarely,Research & Development,5,Life Sciences,1,1651,2,Female,Healthcare Representative,1,Married,8008,4,No,9,3,3,0
25,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1653,4,Male,Manufacturing Director,3,Divorced,5206,1,No,7,3,7,0
39,No,Travel_Rarely,Research & Development,12,Medical,1,1654,4,Male,Manufacturing Director,2,Married,5295,4,No,7,3,5,1
49,No,Travel_Rarely,Research & Development,22,Other,1,1655,1,Female,Research Director,2,Married,16413,3,No,27,3,4,1
50,No,Travel_Rarely,Research & Development,17,Life Sciences,1,1656,4,Female,Research Director,1,Divorced,13269,5,No,19,3,14,1
20,No,Travel_Rarely,Sales,2,Medical,1,1657,3,Female,Sales Representative,3,Single,2783,1,No,2,3,2,2
34,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1658,4,Female,Research Scientist,2,Divorced,5433,1,No,11,3,11,7
36,No,Travel_Rarely,Research & Development,7,Life Sciences,1,1659,1,Male,Laboratory Technician,2,Single,2013,2,No,15,3,4,1
49,No,Travel_Rarely,Research & Development,6,Life Sciences,1,1661,3,Female,Healthcare Representative,3,Married,13966,2,Yes,30,3,15,2
36,No,Non-Travel,Research & Development,1,Medical,1,1662,4,Female,Manufacturing Director,3,Married,4374,0,No,4,3,3,1
36,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1664,4,Male,Healthcare Representative,1,Divorced,6842,6,No,13,3,5,0
54,No,Travel_Rarely,Research & Development,22,Medical,1,1665,2,Female,Manager,3,Married,17426,3,No,36,3,10,4
43,No,Travel_Rarely,Research & Development,15,Life Sciences,1,1666,3,Male,Research Director,3,Married,17603,1,No,14,3,14,6
35,Yes,Travel_Frequently,Sales,12,Other,1,1667,4,Male,Sales Executive,4,Single,4581,3,Yes,13,4,11,6
38,No,Travel_Frequently,Research & Development,1,Life Sciences,1,1668,4,Male,Research Scientist,4,Married,4735,7,No,19,4,13,2
29,No,Travel_Rarely,Sales,5,Medical,1,1669,1,Male,Sales Executive,2,Divorced,4187,1,Yes,10,2,10,0
33,No,Travel_Rarely,Sales,2,Medical,1,1670,4,Male,Sales Executive,4,Divorced,5505,1,No,6,3,6,0
32,No,Travel_Rarely,Research & Development,2,Medical,1,1671,4,Male,Research Scientist,2,Divorced,5470,0,No,10,2,9,1
31,No,Travel_Rarely,Sales,5,Life Sciences,1,1673,1,Female,Sales Executive,4,Married,5476,1,No,10,3,10,0
49,No,Travel_Rarely,Research & Development,16,Medical,1,1674,4,Female,Laboratory Technician,1,Divorced,2587,4,Yes,17,2,2,2
38,No,Travel_Frequently,Research & Development,2,Medical,1,1675,4,Female,Laboratory Technician,2,Single,2440,1,No,4,3,4,3
47,No,Travel_Rarely,Sales,2,Life Sciences,1,1676,2,Female,Manager,2,Divorced,15972,6,No,29,3,3,1
49,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1677,3,Male,Manager,3,Single,15379,4,No,23,3,8,0
41,No,Travel_Rarely,Sales,23,Life Sciences,1,1678,4,Male,Sales Executive,3,Single,7082,3,Yes,21,3,2,0
20,No,Travel_Rarely,Sales,9,Life Sciences,1,1680,4,Male,Sales Representative,1,Single,2728,1,No,2,3,2,0
33,No,Non-Travel,Sales,16,Life Sciences,1,1681,3,Female,Sales Executive,4,Divorced,5368,1,Yes,7,3,6,1
36,No,Travel_Rarely,Research & Development,26,Life Sciences,1,1682,1,Male,Healthcare Representative,3,Married,5347,6,No,10,2,3,0
44,No,Travel_Rarely,Human Resources,1,Life Sciences,1,1683,3,Female,Human Resources,4,Divorced,3195,4,Yes,8,3,2,2
23,Yes,Travel_Rarely,Research & Development,8,Medical,1,1684,4,Male,Laboratory Technician,3,Single,3989,1,Yes,5,3,5,1
38,No,Travel_Rarely,Research & Development,4,Medical,1,1687,4,Female,Laboratory Technician,3,Married,3306,7,No,7,2,0,0
53,No,Travel_Rarely,Research & Development,24,Medical,1,1689,2,Male,Healthcare Representative,4,Married,7005,3,No,11,3,4,1
48,Yes,Travel_Frequently,Sales,7,Medical,1,1691,4,Female,Sales Representative,3,Married,2655,2,Yes,19,3,9,7
32,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,1692,4,Male,Laboratory Technician,2,Single,1393,1,No,1,3,1,0
26,No,Non-Travel,Research & Development,7,Medical,1,1693,4,Male,Laboratory Technician,4,Single,2570,1,No,7,3,7,5
55,No,Travel_Rarely,Research & Development,22,Technical Degree,1,1694,1,Male,Research Scientist,2,Divorced,3537,5,No,8,3,4,1
34,No,Travel_Rarely,Research & Development,5,Medical,1,1696,2,Male,Laboratory Technician,4,Married,3986,1,No,15,4,15,4
60,No,Travel_Rarely,Research & Development,1,Medical,1,1697,3,Male,Healthcare Representative,4,Divorced,10883,3,No,19,4,1,0
33,No,Travel_Rarely,Research & Development,21,Medical,1,1698,2,Male,Laboratory Technician,2,Married,2028,1,No,14,3,14,2
37,No,Travel_Frequently,Sales,1,Medical,1,1700,3,Male,Sales Executive,4,Divorced,9525,1,No,6,2,6,1
34,No,Travel_Rarely,Research & Development,19,Life Sciences,1,1701,2,Female,Research Scientist,4,Married,2929,1,No,10,3,10,8
23,Yes,Travel_Rarely,Sales,7,Life Sciences,1,1702,3,Male,Sales Representative,4,Divorced,2275,1,Yes,3,3,3,0
44,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1703,3,Female,Healthcare Representative,4,Married,7879,1,Yes,9,3,8,6
35,No,Travel_Frequently,Research & Development,2,Medical,1,1704,1,Male,Research Scientist,4,Single,4930,0,Yes,6,4,5,1
43,No,Travel_Rarely,Sales,2,Medical,1,1706,4,Male,Sales Executive,4,Married,7847,1,Yes,10,3,10,8
24,No,Travel_Rarely,Research & Development,9,Medical,1,1707,3,Male,Research Scientist,3,Married,4401,1,No,5,3,5,0
41,No,Travel_Rarely,Sales,6,Marketing,1,1708,4,Male,Sales Executive,3,Single,9241,1,No,10,3,10,8
29,No,Travel_Rarely,Research & Development,9,Medical,1,1709,4,Female,Laboratory Technician,3,Married,2974,9,No,9,3,5,1
36,No,Travel_Rarely,Sales,2,Life Sciences,1,1710,3,Female,Sales Representative,4,Single,4502,3,No,17,2,13,6
45,No,Non-Travel,Research & Development,1,Life Sciences,1,1712,3,Male,Healthcare Representative,3,Married,10748,3,No,25,2,23,14
24,Yes,Travel_Rarely,Human Resources,22,Human Resources,1,1714,4,Male,Human Resources,3,Married,1555,1,No,1,3,1,0
47,Yes,Travel_Frequently,Sales,9,Life Sciences,1,1716,3,Male,Sales Executive,3,Married,12936,7,No,25,1,23,14
26,No,Travel_Rarely,Research & Development,17,Medical,1,1718,4,Male,Laboratory Technician,3,Married,2305,1,No,3,4,3,0
45,No,Travel_Rarely,Research & Development,28,Technical Degree,1,1719,4,Female,Research Director,2,Single,16704,1,No,21,3,21,8
32,No,Travel_Frequently,Research & Development,10,Life Sciences,1,1720,1,Male,Research Scientist,3,Married,3433,6,No,10,2,5,1
31,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1721,2,Male,Laboratory Technician,3,Married,3477,1,No,6,4,5,0
41,No,Non-Travel,Human Resources,4,Human Resources,1,1722,3,Male,Human Resources,2,Married,6430,6,No,10,3,3,1
40,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1724,2,Female,Manufacturing Director,1,Married,6516,2,Yes,18,3,1,0
24,No,Travel_Rarely,Research & Development,29,Medical,1,1725,2,Male,Laboratory Technician,1,Divorced,3907,1,No,6,4,6,1
46,No,Travel_Rarely,Research & Development,13,Life Sciences,1,1727,3,Male,Healthcare Representative,2,Single,5562,6,No,19,3,10,0
35,No,Travel_Rarely,Research & Development,27,Life Sciences,1,1728,4,Male,Manufacturing Director,3,Married,6883,2,No,17,3,7,0
30,No,Travel_Rarely,Research & Development,16,Life Sciences,1,1729,2,Male,Research Scientist,4,Married,2862,1,No,10,2,10,0
47,No,Non-Travel,Sales,2,Marketing,1,1731,3,Male,Sales Executive,2,Married,4978,7,No,4,1,1,0
46,No,Travel_Rarely,Sales,2,Life Sciences,1,1732,3,Male,Sales Executive,4,Divorced,10368,4,Yes,13,2,10,0
36,Yes,Travel_Rarely,Sales,13,Marketing,1,1733,2,Male,Sales Executive,1,Divorced,6134,5,Yes,16,3,2,2
32,Yes,Travel_Rarely,Sales,1,Life Sciences,1,1734,1,Male,Sales Executive,2,Single,6735,6,No,10,3,0,0
23,No,Travel_Rarely,Research & Development,4,Medical,1,1735,3,Female,Laboratory Technician,2,Single,3295,1,No,3,1,3,1
31,No,Travel_Frequently,Research & Development,24,Technical Degree,1,1736,4,Female,Manufacturing Director,4,Single,5238,2,No,9,2,5,1
39,No,Non-Travel,Research & Development,1,Life Sciences,1,1737,4,Male,Laboratory Technician,4,Married,6472,1,Yes,9,3,9,5
32,No,Travel_Rarely,Sales,19,Life Sciences,1,1739,4,Male,Sales Executive,3,Married,9610,3,No,10,1,4,0
40,No,Travel_Rarely,Sales,7,Medical,1,1740,2,Male,Manager,2,Single,19833,1,No,21,2,21,12
45,No,Travel_Rarely,Human Resources,4,Life Sciences,1,1744,3,Female,Human Resources,3,Married,9756,4,No,9,4,5,0
30,No,Travel_Frequently,Research & Development,2,Technical Degree,1,1745,4,Female,Research Scientist,1,Single,4968,0,No,10,3,9,0
24,No,Travel_Frequently,Human Resources,10,Medical,1,1746,1,Male,Human Resources,4,Married,2145,0,No,3,3,2,2
30,Yes,Travel_Frequently,Human Resources,8,Human Resources,1,1747,3,Female,Human Resources,4,Divorced,2180,6,No,6,2,4,1
31,No,Travel_Rarely,Sales,5,Technical Degree,1,1749,1,Male,Sales Executive,3,Married,8346,1,No,6,3,5,0
27,No,Travel_Rarely,Research & Development,8,Medical,1,1751,3,Female,Research Scientist,4,Single,3445,1,No,6,2,6,1
29,Yes,Travel_Rarely,Sales,9,Marketing,1,1752,2,Female,Sales Representative,2,Single,2760,1,No,2,3,2,2
29,No,Travel_Frequently,Research & Development,1,Life Sciences,1,1753,4,Male,Healthcare Representative,3,Single,6294,8,Yes,10,4,3,0
30,No,Travel_Rarely,Sales,15,Marketing,1,1754,3,Male,Sales Executive,1,Divorced,7140,2,No,12,3,7,1
34,No,Travel_Rarely,Research & Development,2,Medical,1,1755,4,Male,Research Scientist,4,Married,2932,0,Yes,6,3,5,1
33,No,Non-Travel,Sales,2,Marketing,1,1756,4,Female,Sales Executive,2,Single,5147,8,No,13,2,11,1
49,No,Travel_Rarely,Sales,11,Marketing,1,1757,4,Female,Sales Executive,4,Single,4507,3,No,8,4,5,0
33,Yes,Travel_Rarely,Sales,16,Life Sciences,1,1758,1,Female,Sales Executive,1,Single,8564,2,Yes,11,2,0,0
38,No,Travel_Frequently,Research & Development,2,Medical,1,1760,3,Female,Laboratory Technician,2,Married,2468,4,No,9,2,6,0
31,Yes,Travel_Rarely,Sales,16,Marketing,1,1761,1,Male,Sales Executive,3,Married,8161,2,No,10,3,1,0
29,No,Travel_Rarely,Research & Development,4,Technical Degree,1,1762,4,Female,Research Scientist,1,Divorced,2109,1,No,1,3,1,0
30,No,Travel_Rarely,Research & Development,16,Life Sciences,1,1763,3,Male,Healthcare Representative,3,Married,5294,3,No,10,3,7,1
32,No,Non-Travel,Research & Development,5,Technical Degree,1,1764,2,Male,Research Scientist,2,Single,2718,2,No,12,3,7,0
38,No,Travel_Rarely,Research & Development,18,Medical,1,1766,2,Male,Healthcare Representative,4,Married,5811,3,Yes,15,3,1,1
43,Yes,Travel_Frequently,Research & Development,17,Technical Degree,1,1767,3,Male,Research Scientist,3,Married,2437,9,Yes,6,3,1,0
42,No,Travel_Rarely,Research & Development,12,Medical,1,1768,2,Male,Laboratory Technician,2,Divorced,2766,8,No,7,2,5,0
55,No,Travel_Rarely,Research & Development,2,Medical,1,1770,3,Male,Research Director,1,Married,19038,8,No,34,3,1,0
33,No,Non-Travel,Research & Development,4,Technical Degree,1,1771,4,Male,Research Scientist,2,Divorced,3055,5,No,11,2,9,1
41,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1772,3,Male,Laboratory Technician,1,Divorced,2289,1,No,5,3,5,0
34,No,Non-Travel,Sales,10,Life Sciences,1,1774,4,Male,Sales Executive,3,Divorced,4001,1,Yes,15,3,15,0
53,No,Non-Travel,Research & Development,1,Medical,1,1775,1,Female,Manufacturing Director,3,Married,12965,4,Yes,27,2,3,0
43,No,Travel_Rarely,Human Resources,2,Life Sciences,1,1778,2,Male,Human Resources,4,Single,3539,0,No,10,3,9,1
34,No,Travel_Rarely,Sales,3,Life Sciences,1,1779,4,Female,Sales Executive,4,Single,6029,5,No,6,3,2,2
21,Yes,Travel_Rarely,Sales,7,Marketing,1,1780,2,Male,Sales Representative,2,Single,2679,1,No,1,3,1,1
38,No,Travel_Rarely,Research & Development,6,Other,1,1782,4,Female,Laboratory Technician,3,Married,3702,1,No,5,3,5,0
22,Yes,Travel_Rarely,Research & Development,8,Medical,1,1783,3,Female,Laboratory Technician,1,Married,2398,1,Yes,1,3,1,0
31,No,Travel_Rarely,Sales,29,Marketing,1,1784,1,Female,Sales Executive,4,Married,5468,1,No,13,3,12,5
51,No,Travel_Rarely,Research & Development,3,Technical Degree,1,1786,1,Female,Manager,3,Married,13116,2,No,15,3,2,2
37,No,Travel_Rarely,Sales,9,Marketing,1,1787,2,Male,Sales Executive,2,Married,4189,1,No,5,3,5,0
46,No,Travel_Rarely,Research & Development,2,Medical,1,1789,3,Male,Research Director,4,Divorced,19328,7,Yes,24,3,2,2
36,No,Travel_Rarely,Research & Development,10,Life Sciences,1,1790,4,Male,Healthcare Representative,1,Married,8321,7,Yes,15,3,12,5
44,Yes,Travel_Frequently,Research & Development,1,Medical,1,1792,3,Male,Research Scientist,2,Divorced,2342,1,Yes,6,2,5,2
37,No,Travel_Rarely,Human Resources,8,Other,1,1794,3,Male,Human Resources,2,Divorced,4071,2,No,19,2,10,4
35,Yes,Travel_Rarely,Sales,27,Life Sciences,1,1797,3,Male,Sales Executive,4,Single,5813,1,Yes,10,3,10,7
33,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1798,4,Male,Research Scientist,1,Married,3143,6,No,14,3,10,7
28,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1799,3,Male,Research Scientist,4,Married,2044,1,No,5,4,5,0
39,No,Travel_Rarely,Research & Development,10,Medical,1,1800,3,Male,Research Director,3,Single,13464,7,No,9,3,4,2
46,No,Non-Travel,Sales,26,Life Sciences,1,1801,2,Male,Sales Executive,2,Single,7991,8,No,6,3,2,2
40,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1802,3,Female,Laboratory Technician,1,Married,3377,4,No,7,2,4,0
42,No,Travel_Rarely,Research & Development,13,Medical,1,1803,2,Male,Healthcare Representative,1,Married,5538,5,No,10,2,0,0
35,No,Non-Travel,Research & Development,2,Medical,1,1804,2,Male,Manufacturing Director,4,Divorced,5762,2,No,15,3,7,1
38,No,Non-Travel,Human Resources,2,Human Resources,1,1805,1,Male,Human Resources,2,Divorced,2592,5,No,13,3,11,3
34,Yes,Travel_Frequently,Research & Development,9,Life Sciences,1,1807,4,Male,Laboratory Technician,1,Married,5346,4,No,11,2,7,0
37,Yes,Travel_Rarely,Research & Development,10,Medical,1,1809,4,Male,Manufacturing Director,1,Single,4213,1,No,10,1,10,0
